uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
1731752761	3.6073890872151246e-06	0.00013993699422162607	4.2686642804530596e-05	0.00011685577506987401	0.0	0	0	0	0
2330149164	0.0001050952687408673	0.0016109819822587195	0.023252413384714732	0.002781550580351755	0.0002680306448370597	0	0	0	0
2830586398	4.112423559425242e-05	0.0013584127731757847	0.00107806478742506	0.0013486305844129722	6.700766120926493e-05	0	0	1	0
443273019	5.31488658849695e-05	0.0005768134639867026	0.009794313957533147	0.0050037259751231295	2.2335887069754974e-05	0	0	0	0
2591381383	0.0014278046007197463	0.006058247920570397	0.003016220016039279	0.0003467359883220852	0.008107927006321056	0	0	1	0
1093716612	3.7757339112851635e-05	0.0008396219653297564	0.002725587554391411	0.0015287034181272043	0.00015635120948828484	0	0	1	0
36620392	0.0001289040367164871	0.004249306287949377	0.02923490096244756	0.009888680506732616	0.0006700766120926493	0	0	0	0
3437626995	4.088374298843808e-06	0.00014335009164166573	5.994294521487275e-05	2.2988021325221117e-05	0.0	0	0	1	0
387962514	0.00012914452932230147	0.012925399929690193	0.0012370044148887376	0.0057182703046487525	0.00020102298362779478	0	0	1	0
2938363689	1.5872511983746546e-05	0.00047783363880555245	0.00041233480496291256	1.1494010662610559e-05	6.700766120926493e-05	0	0	0	0
20930398	0.000250593295258544	0.005157190201679927	0.0716127467764773	0.0009041955054586972	0.0032610395121842263	0	0	0	0
143697407	0.00011447448036762662	0.0001467631890617054	0.021528599596565813	0.01188097568825178	0.00013401532241852986	0	0	0	0
2291500309	1.202463029071708e-06	0.00010580602002122946	7.265811541196697e-06	1.9156684437684263e-06	0.0	0	0	0	0
352663209	4.881999898031135e-05	0.0005392693923662663	0.009520029571852972	0.00423554292917199	4.467177413950995e-05	0	0	0	0
14616266	0.0006269642233579886	0.011017478471888022	0.08365673763245347	0.020662399834486245	0.009224721359808804	0	0	0	0
2277153890	0.00018205290260145661	0.003174180600636884	0.005392140390010599	0.007337010139633073	0.001764535078510643	0	0	0	0
455246957	8.561536766990562e-05	0.0015631986183781644	0.008060509678515087	0.021903752986048186	0.0006477407250228943	0	0	0	0
1400974436	0.00011110758388622583	0.0029147851967138696	0.0033295581387533866	0.006946213777104314	0.0001786870965580398	0	0	1	0
449119247	0.00015728216420257942	0.0010068637389116998	0.03749249577901761	0.07299654604979589	0.000848763708650689	0	0	0	0
330816423	5.9882658847771066e-05	0.002047858452023796	0.008159506360763891	0.005095678060424014	6.700766120926493e-05	0	0	0	0
29204608	9.451359408503626e-05	0.00411619548856783	0.008773467435995013	0.009955728902264512	0.0001786870965580398	0	0	0	0
2733660094	3.150453136167875e-05	0.0011365614408732068	0.0009091346690922367	0.007695240138617768	2.2335887069754974e-05	0	0	0	0
4756963587	1.5872511983746546e-05	0.00014335009164166573	0.00248581577353192	0.008771845804015624	0.00011167943534877488	1	0	0	0
22045364	7.695763386058932e-05	0.0007884255040291615	0.0018091870737579777	0.0026397911155128916	0.0003797100801858346	0	0	0	0
4136625193	8.681783069897733e-05	0.0030786138728757734	0.00014985736303718187	0.0001666631546078531	4.467177413950995e-05	0	0	0	0
372046661	5.747773278962765e-05	0.004966056746157706	0.010707081532395983	0.016832978615393162	0.00033503830604632464	0	0	0	0
849310634	0.00012096778072461385	0.0013345210912355072	0.01084694840456402	0.002147464325464406	4.467177413950995e-05	0	0	0	0
24036997	0.0004494806802670045	0.006208424207052142	0.05830359648589025	0.00012068711195741086	0.0011391302405575037	0	0	0	0
1141088486	5.1465417644269106e-05	0.0009283624982507876	0.005819915044498554	0.0008141590886015812	0.0	0	0	0	0
3014684283	0.004068413412561218	0.020744806119001053	0.03919723681187088	0.029646884835760164	0.0010721225793482389	0	0	0	0
3293949957	0.00011158856909785451	0.0009488410827710256	0.018826625929683292	0.03388242776493216	0.0002680306448370597	0	0	0	0
727272715665690624	1.2986600713974448e-05	0.00019113345552222098	0.001082605919638308	0.0007930867357201285	2.2335887069754974e-05	1	0	0	0
2752545437	8.537487506409128e-05	0.0006075313407670596	0.037410755399179145	0.08540816189697152	0.0003573741931160796	0	0	0	0
14368656	0.000212595463539878	0.0011194959537730086	0.029537340367849874	0.03732296828994025	0.0005807330638136293	0	0	0	0
20405419	0.00016569940540608137	0.005088928253279133	0.058975684053450945	0.0027604782274703024	0.0001786870965580398	0	0	1	0
2682726528	4.4010146864024516e-05	0.000832795770489677	0.00554472243237573	0.01486367145519922	4.467177413950995e-05	0	0	0	0
717841856785088512	8.681783069897733e-05	0.003355074763898986	0.004420338096375541	0.013744921084038459	6.700766120926493e-05	1	0	0	0
2889092479	1.178413768490274e-05	0.00011945840970138811	0.0031034097545336392	0.0026436224524004283	0.0	0	0	0	0
3182191980	3.535241305470822e-05	0.0030410698012553372	0.052680766579446654	3.065069510029482e-05	0.0006700766120926493	0	0	1	0
2582869146	5.795871800125633e-05	0.00361788326524204	0.0025530245302879894	0.0003984590363038327	2.2335887069754974e-05	0	0	0	0
3092469172	3.7757339112851635e-05	0.0006041182433470199	0.012460866793152336	0.006601393457225997	0.0003797100801858346	0	0	0	0
2826839454	4.569359510472491e-06	0.001395956844796221	0.00068207805842984	0.0012949918679874561	0.00040204596725558955	0	0	1	0
2660374267	9.379211626759324e-06	0.00018772035810218132	0.003854513022604848	0.0003735553465348431	0.0002456947577673047	0	0	0	0
261625073	0.001739483017855133	0.009058360552785258	0.025710982364967164	0.007572637358216589	0.01760067901096692	0	0	0	0
233499930	0.0007609186047965769	0.010020854025236442	0.15846644148705732	3.4482031987831674e-05	0.0023676040293940273	0	0	0	0
2664749580	0.00011928433248391345	0.00432098133377021	0.0029989637136289366	0.007549649336891368	0.0005807330638136293	0	0	1	0
106594321	1.0822167261645373e-05	0.00043346337234503684	0.0011053115807045475	0.0002107235288145269	8.93435482790199e-05	0	0	0	0
722573847430504448	0.00015559871596187904	0.0025939540392301416	0.02835664599240541	0.0	0.012284737888365236	1	0	0	0
3742834517	1.9960886282590356e-05	0.000853274355009915	0.004146961937138015	0.0028236952861146604	0.0	0	0	0	0
735391716887429120	2.4770738398877187e-05	0.0006416623149674561	0.0001344175135121389	0.001028713954303645	0.00011167943534877488	1	0	1	0
241331375	0.00016593989801189573	0.0035223165374809293	0.015088365891737591	0.007848493614119243	0.00011167943534877488	0	0	1	0
442382315	5.483231412566989e-05	0.0010136899337517791	0.0007356634185461656	0.01563377016959413	0.0	0	0	0	0
16536054	5.074393982682608e-05	0.0024540170450085158	0.0016620543900487444	0.0002701092505713481	0.00011167943534877488	0	0	0	0
81324827	0.0001709902427339969	0.0006484885098075354	0.0049543752446534976	0.006266151479566523	0.0007817560474414241	0	0	0	0
583117972	0.0007481724966884168	0.010014027830396363	0.1482843148385128	0.03637279674183111	0.006432735476089433	0	0	0	0
15800855	0.0006507729913336085	0.004839772141616238	0.05384783755825137	0.13089762476269656	0.0028589935449286367	0	0	0	0
705726066	0.0030609898868049403	0.03949636334469895	0.0246419998419686	0.00016474748616408466	0.011860356034039891	0	0	1	0
68857077	1.2024630290717082e-05	0.0005836396588267819	0.0038908420803108316	0.0008294844361517286	0.0	0	0	0	0
197516080	0.00014766245997000575	0.0009932113492315412	0.005670965907904022	0.0068389363442532825	0.0007817560474414241	0	0	0	0
8685682	3.823832432448032e-05	0.00020137274778233994	0.0031869665872574014	6.321705864435807e-05	0.00022335887069754976	0	0	0	0
2976908908	2.02013788884047e-05	0.0005904658536668612	0.0015103805741262634	0.0011168347027169926	6.700766120926493e-05	0	0	0	0
2701255986	5.2667880673340815e-05	0.000873752939530153	0.010766116251168207	0.008915520937298256	0.00015635120948828484	0	0	0	0
620018150	0.0001652184201944527	0.000662140899487694	0.006066952636899242	0.036514556206669976	0.00022335887069754976	0	0	0	0
271451861	0.0006719363406452705	0.005614545255965241	0.07064639384149814	0.0009712439009905921	0.0006924124991624042	0	0	0	0
194773838	3.150453136167875e-05	0.0006280099252872974	0.015547020245275633	0.03275984605688386	0.00046905362846485447	0	0	0	0
2893677862	2.8859112697720996e-06	0.0	0.0019463292665980654	1.9156684437684263e-06	2.2335887069754974e-05	0	0	1	0
2392573227	1.6593989801189573e-05	0.0008293826730696374	0.0003051640847302613	0.0016723785514098362	8.93435482790199e-05	0	0	0	0
1195278157	0.00032201959918540344	0.007266484407264437	0.04925493643777241	0.04744152900992508	0.0022335887069754976	0	0	0	0
830253571	0.0014848013482977452	0.0006007051459269802	0.030266646201297494	0.015963265141922298	0.0030823524156261867	0	0	0	0
377029968	0.0025958771871600035	0.039987849373184656	0.10787550395214736	0.0069155630820040195	0.027004087467333765	0	0	0	0
122799299	0.0007426411667546869	0.003931888227885688	0.017035603384778306	0.0006532429393250334	0.0060753612829733536	0	0	0	0
27317580	0.00011615792860832701	0.0002559823065029745	0.019040059143705945	0.026334694096484555	8.93435482790199e-05	0	0	0	0
12754762	0.0010932793860319971	0.0017440927816402664	0.046975288066721944	0.0010631959862914765	0.005606307654508499	0	0	0	0
85973106	8.753930851642035e-05	0.002126359692684708	0.011348289400906592	0.004256615282053443	0.00013401532241852986	0	0	0	0
2873086293	2.6694679245391923e-05	0.00025256920908293484	0.01854689218534722	0.0217390054998841	0.00015635120948828484	0	0	0	0
15751454	0.00014501704130604802	0.00220827403076566	0.0949360018237187	0.002250910421427901	0.0012954814500457886	0	0	1	0
591690042	1.5391526772117865e-05	0.00037202761878432297	0.0020335190050924257	0.0044443507895427494	4.467177413950995e-05	0	0	0	0
4092854173	5.2667880673340815e-05	0.0035905784858817225	0.012791461218276786	0.011888638362026855	0.0002456947577673047	0	0	0	0
270212875	0.000900404316168895	0.012519241336705473	0.07502586174795445	0.059920193252632606	0.0006254048379531394	0	0	0	0
870857718	4.425063946983886e-05	0.0008157302833894787	0.0018010130357741314	0.03460080343134531	2.2335887069754974e-05	0	0	0	0
1663794048	4.328866904658149e-06	0.0001023929226011898	0.0013151118889566022	0.0012030397826865717	2.2335887069754974e-05	0	0	0	0
862290265	0.0032461691932819834	0.0010512340053722153	0.01641165181867804	0.009191377193200909	0.0037971008018583456	0	0	0	0
707400118807482369	2.8859112697720996e-06	0.000361788326524204	0.0003042558582876117	0.0017068605833976678	0.0	1	0	0	0
17389503	0.00011062659867459715	0.001648526053879156	0.022718376236436775	7.854240619450548e-05	0.00046905362846485447	0	0	0	0
40768083	1.1543645079088399e-05	0.00039933239814464027	0.0020126297969114853	0.0018409573744614578	4.467177413950995e-05	0	0	0	0
243053328	4.545310249891057e-05	0.0004437026646051558	0.02705697395297385	0.07700795577104697	0.0011838020146970136	0	0	0	0
89662003	0.00030975447628887203	0.006696497138117813	0.01293586922265807	7.471106930696862e-05	0.0019208862879989278	0	0	0	0
17369567	0.00018445782865960004	3.41309742003966e-05	0.04643670978623074	0.0	0.0006254048379531394	0	0	1	0
738921600	0.0003679536868959427	0.008017365839673161	0.008472844483478	0.0012030397826865717	0.0002903665319068147	0	0	0	0
604476686	0.000337170633351707	0.001979596503623003	0.007847984690935082	0.0	0.00033503830604632464	0	0	0	0
302563842	1.9720393676776014e-05	0.006778411476198765	0.00016893011833282322	0.00028735026656526397	0.00011167943534877488	0	0	0	0
247944133	1.467004895467484e-05	0.0003242442549037677	0.0016066525770471198	0.0006283392495560438	8.93435482790199e-05	0	0	0	0
3331968983	0.00017868600612005583	0.000682619484007932	0.02197817168567736	0.0330242083021239	0.0004467177413950995	0	0	0	0
252434425	2.934009790934968e-05	0.0006792063865878924	0.008980543064919118	0.016258278082262635	0.0	0	0	0	0
2810127544	0.0001957609811328741	0.014038069688623122	0.025066141590685955	0.01224686836101155	0.002680306448370597	0	0	0	0
156333299	3.535241305470822e-05	0.0005358562949462266	0.004033433631806816	0.0011857987666926558	2.2335887069754974e-05	0	0	0	0
181336337	0.00038045930239828847	0.000331070449743847	0.019548665951589713	0.015300443860378422	0.00046905362846485447	0	0	0	0
3097175972	8.176748597687615e-06	0.0004641812491253938	0.000708416625266678	4.406037420667381e-05	0.0001786870965580398	0	0	1	0
186397253	0.00014140965221883287	0.004983122233257904	0.01526728650093956	0.000454013421173117	0.0006030689508833843	0	0	0	0
2866782904	6.637595920475829e-05	0.0010751256873124929	0.0013078460774154056	0.0003294949723281693	8.93435482790199e-05	0	0	1	0
719914275771428866	5.290837327915516e-06	9.215363034107083e-05	0.000156214948135729	0.0003122539563342535	0.0	1	0	0	0
4900376472	8.224847118850484e-05	0.00048465983364563177	0.0016002949919485725	0.003616782021834789	0.0004467177413950995	1	0	0	0
2412966416	0.000543513289140412	0.0006314230227073371	0.048496567358160006	0.07044487568269635	0.0009604431439994639	0	0	0	0
174141832	0.00018662226211192912	0.0023959943888678414	0.013256473156913374	0.12380582018386586	0.0023229322552545174	0	0	0	0
64619482	0.0005175400877124632	0.007095829536262453	0.0354135654517927	5.555438486928436e-05	0.006030689508833844	0	0	0	0
394974502	2.934009790934968e-05	0.0008054909911293598	0.0019835665507466982	0.0038294212190930843	0.0001786870965580398	0	0	1	0
2198704020	0.0001289040367164871	0.0017645713661605044	0.007035122024763702	0.013574426592543069	0.0003127024189765697	0	0	0	0
18155773	0.0037184966711013502	0.002129772790104748	0.02255489547675985	0.00012068711195741086	0.01387058587031784	0	0	1	0
756335606607720450	0.00012313221417694292	0.0025154527985692295	0.01225379116422823	0.041288401968540896	0.0005360612896741194	1	0	0	0
732808088810618880	4.569359510472491e-06	0.00010580602002122946	0.0010017737662424947	0.0001091931012948003	2.2335887069754974e-05	1	0	0	0
22286451	4.4010146864024516e-05	0.0032595080361378756	0.002987156769874492	0.002480790634680112	0.00022335887069754976	0	0	0	0
96235518	0.0010795713075005796	0.0021570775694650652	0.2574504085656652	0.004957749932472688	0.003015344754416922	0	0	1	0
3195714762	2.958059051516402e-05	0.00010921911744126912	0.0006294009247561639	0.00793661436253259	0.0	0	0	0	0
4112063532	1.5632019377932207e-05	0.000522203905266068	0.0006848027377577888	0.0006723996237627176	6.700766120926493e-05	0	0	0	0
125868025	5.3389358490783845e-05	0.0026656290850509746	0.002807327934229874	0.006662694847426587	0.00015635120948828484	0	0	0	0
737109737054056448	2.02013788884047e-05	0.0006109444381870992	0.0009754351994056566	0.002089994272151353	0.0	1	0	1	0
103153950	1.9720393676776014e-05	0.000853274355009915	0.004342230622307677	0.02037888090480852	0.0002456947577673047	0	0	0	0
742777527467380742	9.114669760363547e-05	0.001085364979572612	0.00023159774287564473	0.00026627791368381127	4.467177413950995e-05	1	0	0	0
2976487163	9.619704232573665e-05	0.0065326684619559094	0.0008791631964848004	0.0004597604265044223	0.0002680306448370597	0	0	0	0
3123204560	8.898226415130641e-06	0.00023550372198273656	0.001456795214009938	0.011731553549637843	0.0	0	0	1	0
307445751	0.0006837204783301733	0.002249231199806136	0.08489737495311281	0.11693431747606851	0.001831542739719908	0	0	0	0
250492272	0.002993892449782739	0.003344835471638867	0.05948156618200676	0.04413316960753701	0.01302182216166715	0	0	0	0
237443755	0.0003109569393179437	0.003024004314155139	0.06238879902492809	0.08313043211733086	0.000893435482790199	0	0	0	0
33655372	0.00010244985007690953	0.002167316861725184	0.040652215572995525	0.0028294422914459656	0.00033503830604632464	0	0	0	0
385759660	0.0001334733962269596	0.0018908559707019718	0.022193421352585313	0.01576595129221415	0.00015635120948828484	0	0	0	0
2869813893	7.455270780244591e-06	0.00013311079938154675	0.00041869239006145966	1.1494010662610559e-05	0.0	0	0	0	0
37374348	5.1465417644269106e-05	0.0032322032567775583	0.0033322828180813355	0.007132033616149851	2.2335887069754974e-05	0	0	0	0
996399246	0.00013058748495718751	0.002331145537887088	0.022127120822271893	0.022708333732430926	0.00022335887069754976	0	0	0	0
15801372	0.00014261211524790459	0.0019830096010430426	0.034942195928057564	0.09257659321355297	0.0008264278215809341	0	0	0	0
744682635188928512	6.108512187684278e-05	0.0010341685182720171	0.01227377214596652	0.031118118200574318	0.00040204596725558955	1	0	0	0
3091636366	0.00012746108108160106	0.0022628835894862947	0.015974794899763587	2.6819358212757967e-05	0.0002456947577673047	0	0	0	0
321213484	0.0003239435400319182	0.0030649614831956148	0.10729968838750753	9.578342218842132e-06	0.000848763708650689	0	0	0	0
940237466	0.00019095112901658726	0.008689746031420975	0.03056091156871596	0.06997745258241685	0.0005583971767438744	0	0	0	0
37214134	0.0005156161468659484	0.003464293881340255	0.04676912066424049	0.0031895879588744297	0.0021442451586964778	0	0	0	0
2585090000	1.0822167261645373e-05	0.0001979596503623003	0.00024522113951538856	0.00032183229855309563	0.0	0	0	0	0
861746341	1.2746108108160107e-05	0.0003037656703835298	0.0006947932286269342	9.578342218842132e-06	6.700766120926493e-05	0	0	0	0
3145741085	3.0061575726792706e-05	0.0005938789510869009	0.004420338096375541	0.0062795611586729016	0.0008710995957204441	0	0	0	0
868252610	0.00012770157368741542	0.0016451129564591161	0.013500786069986113	0.0017145232571727416	2.2335887069754974e-05	0	0	0	0
19780786	0.0002739210780225351	0.006218663499312261	0.2835137827903804	3.831336887536853e-06	0.0017421991914408881	0	0	0	0
3556805776	0.00010269034268272388	0.00021161204004245892	0.006855293189119084	0.029926572428550357	0.00013401532241852986	0	0	0	0
710823996032290816	4.16052208058811e-05	0.0008908184266303513	0.0011607133937061723	0.006884912386903724	6.700766120926493e-05	1	0	0	0
1534375489	7.310975216755985e-05	0.00090447081631051	0.05127301559333979	0.026470706555992114	0.0006030689508833843	0	0	0	0
262939560	0.0003111974319237581	0.0017304403919601078	0.012142079311782331	0.001195377108911498	0.0013401532241852985	0	0	0	0
360323271	6.204709230010014e-05	0.0014710449880370935	0.005174166043774698	0.03187289156741908	0.00033503830604632464	0	0	0	0
2204642713	0.00019263457725728764	0.006150401550911467	0.03639445000985426	0.00336008245036982	0.0003797100801858346	0	0	0	0
1574318594	0.0001495864008165205	0.00411619548856783	0.007585507249009352	0.0004520977527293486	6.700766120926493e-05	0	0	0	0
4384693707	3.944078735355203e-05	0.0015802641054783627	0.0032587164762267187	0.004704881697895255	0.0006477407250228943	0	0	0	0
702559655461957632	3.920029474773769e-05	0.0007611207246688443	0.0010035902191277938	0.022062753466880965	6.700766120926493e-05	1	0	0	0
266867158	0.00011110758388622583	0.006720388820058091	0.0031161249247307335	0.009882933501401311	0.00033503830604632464	0	0	0	0
484595690	0.0010663442141807908	0.01376160879759991	0.09564805135475597	0.03027713975375998	0.00480221571999732	0	0	0	0
768806279309512705	1.6834482407003913e-06	0.000170654871001983	0.000864631573402407	1.7241015993915837e-05	2.2335887069754974e-05	1	0	0	0
162500440	7.91220673129184e-05	0.002126359692684708	0.0011307419210987361	0.004038229079463843	2.2335887069754974e-05	0	0	0	0
3073503603	0.00010750019479901071	0.004351699210550567	0.007469254264350205	0.021225606356954165	0.0006030689508833843	0	0	0	0
1575902725	0.0016731070586503748	0.00024232991682281588	0.058040210817521865	0.03098210574106676	0.0011167943534877488	0	0	0	0
1199251308	0.0022199872442721876	0.0016451129564591161	0.08730962438479012	0.19282352287595472	0.0012731455629760337	0	0	0	0
48525928	0.00010389280571179558	0.0042663717750495754	0.006595540426521302	0.007999831421176948	0.00013401532241852986	0	0	0	0
215698464	0.0005848780173404788	0.009478171535450136	0.03742347056937624	0.11690749811785575	0.003975787898416385	0	0	0	0
2359225182	0.0004073944742494947	0.0046179208093136605	0.008927865931245442	0.009216280882969899	0.00040204596725558955	0	0	0	0
13854472	0.0011899574135693623	0.003809016720764261	0.10187757652488949	0.04519253425694095	0.0042884903173929555	0	0	0	0
4853512997	1.8758423253518648e-05	0.0002730477936031728	0.013168375191976365	0.030173693657796482	0.0001786870965580398	1	0	0	0
4505360352	1.755596022444694e-05	0.000542682489786306	0.0026383978158970507	0.009631980935267648	0.0002456947577673047	0	0	0	0
706466308976734208	1.0581674655831032e-05	0.00011263221486130879	0.0017301713732474635	0.00040803737852267483	4.467177413950995e-05	1	0	0	0
889022935	3.366896481400783e-05	0.0008259695756495977	0.005868051045958982	0.014455634076676546	0.00020102298362779478	0	0	0	0
2804090827	8.176748597687615e-06	0.00030717876780356944	0.004876267770585634	0.010007451950246259	0.0001786870965580398	0	0	0	0
2218957290	0.00027704748189812155	0.0014130223318964193	0.029097758769607473	0.021532113307957113	0.0005360612896741194	0	0	0	0
305141481	0.0001565606863851364	0.002522278993409309	0.0025512080774026903	0.000701134650419244	0.00033503830604632464	0	0	0	0
2807496454	0.00029075556042953906	0.006205011109632102	0.03500940468481364	1.9156684437684263e-06	0.0013848249983248084	0	0	0	0
566871266	4.473162468146755e-05	0.0016963094177597112	0.05718284505566066	0.09949024062711322	0.0006924124991624042	0	0	0	0
396787338	0.0010983297307540982	0.017103031171818737	0.1983412152251448	0.19396909260532824	0.005986017734694334	0	0	0	0
751804249084948480	1.899891585933299e-05	0.003566686803941445	0.0009972326340292467	0.001936740796649879	0.0005137254026043645	1	0	0	0
1633951202	0.00022317713819570902	0.002972807852854544	0.030870616785659468	3.831336887536853e-06	0.0011167943534877488	0	0	0	0
3059822856	0.00010918364303971111	0.0006757932891678527	0.0063185313615131775	0.00493093057425993	8.93435482790199e-05	0	0	0	0
324191116	4.16052208058811e-05	0.000883992231790272	0.004700071840711613	0.006030524260983006	0.0001786870965580398	0	0	0	0
2366569213	0.00030710905762491424	0.001525654546757728	0.045069828990043116	0.11449184021026376	0.0006477407250228943	0	0	0	0
3237611533	0.00010966462825133979	0.0007645338220888839	0.021414163064791967	0.07593709711098041	0.0003797100801858346	0	0	1	0
93033299	0.0002522767434992444	0.00019113345552222098	0.006452948875025317	0.0	0.001675191530231623	0	0	0	0
2834652729	3.054256093842139e-05	0.0011331483434531672	0.012431803546987549	0.039455107267854506	4.467177413950995e-05	0	0	0	0
2679693610	9.739950535480835e-05	0.0019147476526422493	0.006604622690947798	0.009176051845650762	0.0003797100801858346	0	0	0	0
33443030	0.0018854620295844385	0.0023925812914478016	0.021966364741922914	0.02260297196802366	0.002769649996649617	0	0	1	0
609212773	0.00013780226313161775	0.005034318694558499	0.003773680869209035	0.001676209888297373	0.0001786870965580398	0	0	0	0
139881843	6.228758490591448e-05	0.000563161074306544	0.0034421782176419355	0.0014578236857077725	4.467177413950995e-05	0	0	0	0
13050712	6.998334829197341e-05	0.001064886395052374	0.013624304866186458	0.001082352670729161	0.0004243818543253445	0	0	0	0
1593911304	0.0006753032371266713	0.011116458297069174	0.07562892410587377	0.0390068408520127	0.0005807330638136293	0	0	0	0
3105274249	1.4429556348860498e-06	4.095716904047592e-05	0.0008410176858935178	1.532534755014741e-05	2.2335887069754974e-05	0	0	0	0
3099191	0.0011786542610960884	0.0032390294516176374	0.006709068731852501	0.0014310043274950144	0.0025462911259520674	0	0	0	0
766192139294367744	1.3948571137231814e-05	0.0005768134639867026	0.0001616643067916265	0.00028735026656526397	2.2335887069754974e-05	1	0	0	0
1194986731	7.695763386058932e-05	0.0006484885098075354	0.0177149567638802	0.024198723781682762	0.00011167943534877488	0	0	0	0
4334014937	1.2024630290717082e-05	0.0006416623149674561	0.0004586543535380415	0.0018792707433368263	0.0	0	0	0	0
581109471	0.00025612462519227386	0.005764721542446986	0.0019172660204332785	0.00041761572074151696	0.0005583971767438744	0	0	0	0
1624347776	0.00012048679551298515	0.0067067364303779325	0.00042868288093060516	0.00037547101497861156	0.00022335887069754976	0	0	0	0
5673082	0.001182742635394932	0.010689821119564217	0.03747887238237786	0.0007758457197262127	0.0034397266087422664	0	0	0	0
1361623950	4.136472820006676e-05	0.0018908559707019718	0.0009036853104363393	0.00011110876973856872	2.2335887069754974e-05	0	0	0	0
1319277674	2.8618620091906655e-05	0.0007508814324087253	0.0043267907727826335	0.001572763792333878	0.00011167943534877488	0	0	1	0
1511217822	0.00029941329423885534	0.012358825757963609	0.004352221113176822	0.0010708586600665503	0.00020102298362779478	0	0	1	0
2489712225	7.695763386058932e-06	0.00038226691104444196	0.0007910652315477905	0.004821737472965129	2.2335887069754974e-05	0	0	0	0
156751345	0.0002176458082619792	0.008065149203553716	0.041215315967438264	0.05575361438743628	0.001675191530231623	0	0	0	0
714717134	0.00034053752983310775	0.0013379341886555467	0.24491779188354357	0.2205279199097337	0.0007594201603716692	0	0	0	0
23581650	9.595654971992231e-05	0.0035632737065214052	0.0020099051175835364	0.004231711592284454	0.0011614661276272587	0	0	0	0
4909093579	6.974285568615907e-06	0.0004437026646051558	0.0006303091511988135	0.0008352314414830339	0.00011167943534877488	1	0	0	0
2440870033	0.00040691348903786604	0.006556560143896187	0.02343587512612995	0.011543818042148537	0.00020102298362779478	0	0	0	0
70276986	3.198551657330744e-05	0.0006655539969077337	0.002461293659580381	0.00014750647017016882	8.93435482790199e-05	0	0	0	0
22643886	0.0002847432452841805	0.0017816368532607026	0.0026674610620618373	0.005076521375986329	0.0006924124991624042	0	0	0	0
376449628	6.228758490591448e-05	0.0010409947131120964	0.006438417251942923	0.006741237253621093	4.467177413950995e-05	0	0	0	0
746503986501541888	4.809852116286833e-07	0.00012628460454146742	0.0003087969905008596	1.532534755014741e-05	0.0	1	0	1	0
1619363983	3.246650178493612e-05	0.0005256170026861077	0.07049835293134625	0.002722164858594934	4.467177413950995e-05	0	0	0	0
2328392220	4.761753595123964e-05	0.0018123547300410595	0.00044684740978359687	0.0021723680152333953	0.00022335887069754976	0	0	0	0
